date,bid,offer,price
2023-07-24,12.59,12.59,12.59
2023-07-25,12.82,12.82,12.82
2023-07-26,12.81,12.81,12.81
2023-07-27,12.89,12.89,12.89
2023-07-28,12.93,12.93,12.93
2023-07-31,12.97,12.97,12.97
2023-08-01,12.97,12.97,12.97
2023-08-02,12.71,12.71,12.71
2023-08-03,12.68,12.68,12.68
2023-08-04,12.7,12.7,12.7
2023-08-07,12.7,12.7,12.7
2023-08-08,12.57,12.57,12.57
2023-08-09,12.64,12.64,12.64
2023-08-10,12.63,12.63,12.63
2023-08-11,12.51,12.51,12.51
2023-08-14,12.37,12.37,12.37
2023-08-15,12.34,12.34,12.34
2023-08-16,12.22,12.22,12.22
2023-08-17,12.21,12.21,12.21
2023-08-18,12.1,12.1,12.1
2023-08-21,12.03,12.03,12.03
2023-08-22,12.11,12.11,12.11
2023-08-23,12.14,12.14,12.14
2023-08-24,12.3,12.3,12.3
2023-08-25,12.15,12.15,12.15
2023-08-28,12.23,12.23,12.23
2023-08-29,12.36,12.36,12.36
2023-08-30,12.41,12.41,12.41
2023-08-31,12.37,12.37,12.37
2023-09-04,12.54,12.54,12.54
2023-09-05,12.43,12.43,12.43
2023-09-06,12.39,12.39,12.39
2023-09-07,12.29,12.29,12.29
2023-09-11,12.33,12.33,12.33
2023-09-12,12.29,12.29,12.29
2023-09-13,12.27,12.27,12.27
2023-09-14,12.36,12.36,12.36
2023-09-15,12.44,12.44,12.44
2023-09-18,12.31,12.31,12.31
2023-09-19,12.29,12.29,12.29
2023-09-20,12.23,12.23,12.23
2023-09-21,12.04,12.04,12.04
2023-09-22,12.15,12.15,12.15
2023-09-25,12.06,12.06,12.06
2023-09-26,11.95,11.95,11.95
2023-09-27,11.96,11.96,11.96
2023-09-28,11.91,11.91,11.91
2023-09-29,12.01,12.01,12.01
2023-10-03,11.87,11.87,11.87
2023-10-04,11.74,11.74,11.74
2023-10-05,11.8,11.8,11.8
2023-10-06,11.89,11.89,11.89
2023-10-09,11.88,11.88,11.88
2023-10-10,11.94,11.94,11.94
2023-10-11,12.09,12.09,12.09
2023-10-12,12.18,12.18,12.18
2023-10-13,12.02,12.02,12.02
2023-10-16,11.94,11.94,11.94
2023-10-17,12.0,12.0,12.0
2023-10-18,11.95,11.95,11.95
2023-10-19,11.77,11.77,11.77
2023-10-20,11.69,11.69,11.69
2023-10-24,11.61,11.61,11.61
2023-10-25,11.62,11.62,11.62
2023-10-26,11.48,11.48,11.48
2023-10-27,11.61,11.61,11.61
2023-10-30,11.63,11.63,11.63
2023-10-31,11.54,11.54,11.54
2023-11-01,11.54,11.54,11.54
2023-11-02,11.7,11.7,11.7
2023-11-03,11.91,11.91,11.91
2023-11-06,12.14,12.14,12.14
2023-11-07,12.02,12.02,12.02
2023-11-08,11.98,11.98,11.98
2023-11-09,11.98,11.98,11.98
2023-11-10,11.86,11.86,11.86
2023-11-13,11.91,11.91,11.91
2023-11-14,11.96,11.96,11.96
2023-11-15,12.26,12.26,12.26
2023-11-16,12.22,12.22,12.22
2023-11-17,12.15,12.15,12.15
2023-11-20,12.24,12.24,12.24
2023-11-21,12.3,12.3,12.3
2023-11-22,12.26,12.26,12.26
2023-11-23,12.31,12.31,12.31
2023-11-24,12.2,12.2,12.2
2023-11-27,12.16,12.16,12.16
2023-11-28,12.23,12.23,12.23
2023-11-29,12.2,12.2,12.2
2023-11-30,12.25,12.25,12.25
2023-12-01,12.2,12.2,12.2
2023-12-04,12.2,12.2,12.2
2023-12-05,12.08,12.08,12.08
2023-12-06,12.14,12.14,12.14
2023-12-07,12.1,12.1,12.1
2023-12-08,12.15,12.15,12.15
2023-12-11,12.12,12.12,12.12
2023-12-12,12.17,12.17,12.17
2023-12-13,12.13,12.13,12.13
2023-12-14,12.34,12.34,12.34
2023-12-15,12.48,12.48,12.48
2023-12-18,12.42,12.42,12.42
2023-12-19,12.42,12.42,12.42
2023-12-20,12.46,12.46,12.46
2023-12-21,12.46,12.46,12.46
2023-12-22,12.42,12.42,12.42
2023-12-27,12.62,12.62,12.62
2023-12-28,12.81,12.81,12.81
2023-12-29,12.76,12.76,12.76
2024-01-02,12.71,12.71,12.71
2024-01-03,12.55,12.55,12.55
2024-01-04,12.57,12.57,12.57
2024-01-05,12.49,12.49,12.49
2024-01-08,12.41,12.41,12.41
2024-01-09,12.41,12.41,12.41
2024-01-10,12.35,12.35,12.35
2024-01-11,12.42,12.42,12.42
2024-01-12,12.44,12.44,12.44
2024-01-15,12.43,12.43,12.43
2024-01-16,12.26,12.26,12.26
2024-01-17,11.95,11.95,11.95
2024-01-18,12.01,12.01,12.01
2024-01-19,12.14,12.14,12.14
2024-01-22,12.07,12.07,12.07
2024-01-23,12.13,12.13,12.13
2024-01-24,12.28,12.28,12.28
2024-01-25,12.37,12.37,12.37
2024-01-26,12.31,12.31,12.31
2024-01-29,12.41,12.41,12.41
2024-01-30,12.3,12.3,12.3
2024-01-31,12.27,12.27,12.27
2024-02-01,12.26,12.26,12.26
2024-02-02,12.4,12.4,12.4
2024-02-05,12.29,12.29,12.29
2024-02-06,12.49,12.49,12.49
2024-02-07,12.55,12.55,12.55
2024-02-08,12.5,12.5,12.5
2024-02-09,12.48,12.48,12.48
2024-02-14,12.46,12.46,12.46
2024-02-15,12.58,12.58,12.58
