date,bid,offer,price
2023-09-06,10.8,10.8,10.8
2023-09-07,10.82,10.82,10.82
2023-09-11,10.8,10.8,10.8
2023-09-12,10.79,10.79,10.79
2023-09-13,10.81,10.81,10.81
2023-09-14,10.81,10.81,10.81
2023-09-15,10.77,10.77,10.77
2023-09-18,10.75,10.75,10.75
2023-09-19,10.74,10.74,10.74
2023-09-20,10.75,10.75,10.75
2023-09-21,10.69,10.69,10.69
2023-09-22,10.69,10.69,10.69
2023-09-25,10.62,10.62,10.62
2023-09-26,10.62,10.62,10.62
2023-09-27,10.57,10.57,10.57
2023-09-28,10.57,10.57,10.57
2023-09-29,10.61,10.61,10.61
2023-10-03,10.48,10.48,10.48
2023-10-04,10.5,10.5,10.5
2023-10-05,10.53,10.53,10.53
2023-10-06,10.5,10.5,10.5
2023-10-09,10.53,10.53,10.53
2023-10-10,10.59,10.59,10.59
2023-10-11,10.65,10.65,10.65
2023-10-12,10.58,10.58,10.58
2023-10-13,10.59,10.59,10.59
2023-10-16,10.56,10.56,10.56
2023-10-17,10.51,10.51,10.51
2023-10-18,10.46,10.46,10.46
2023-10-19,10.43,10.43,10.43
2023-10-20,10.46,10.46,10.46
2023-10-24,10.51,10.51,10.51
2023-10-25,10.45,10.45,10.45
2023-10-26,10.48,10.48,10.48
2023-10-27,10.5,10.5,10.5
2023-10-30,10.5,10.5,10.5
2023-10-31,10.47,10.47,10.47
2023-11-01,10.54,10.54,10.54
2023-11-02,10.62,10.62,10.62
2023-11-03,10.71,10.71,10.71
2023-11-06,10.67,10.67,10.67
2023-11-07,10.7,10.7,10.7
2023-11-08,10.75,10.75,10.75
2023-11-09,10.7,10.7,10.7
2023-11-10,10.65,10.65,10.65
2023-11-13,10.65,10.65,10.65
2023-11-14,10.79,10.79,10.79
2023-11-15,10.77,10.77,10.77
2023-11-16,10.82,10.82,10.82
2023-11-17,10.84,10.84,10.84
2023-11-20,10.86,10.86,10.86
2023-11-21,10.9,10.9,10.9
2023-11-22,10.86,10.86,10.86
2023-11-23,10.85,10.85,10.85
2023-11-24,10.82,10.82,10.82
2023-11-27,10.87,10.87,10.87
2023-11-28,10.94,10.94,10.94
2023-11-29,11.0,11.0,11.0
2023-11-30,10.96,10.96,10.96
2023-12-01,11.01,11.01,11.01
2023-12-04,11.0,11.0,11.0
2023-12-05,11.06,11.06,11.06
2023-12-06,11.1,11.1,11.1
2023-12-07,11.1,11.1,11.1
2023-12-08,11.04,11.04,11.04
2023-12-11,11.02,11.02,11.02
2023-12-12,11.06,11.06,11.06
2023-12-13,11.15,11.15,11.15
2023-12-14,11.3,11.3,11.3
2023-12-15,11.31,11.31,11.31
2023-12-18,11.27,11.27,11.27
2023-12-19,11.31,11.31,11.31
2023-12-20,11.37,11.37,11.37
2023-12-21,11.37,11.37,11.37
2023-12-22,11.38,11.38,11.38
2023-12-27,11.46,11.46,11.46
2023-12-28,11.45,11.45,11.45
2023-12-29,11.4,11.4,11.4
2024-01-02,11.33,11.33,11.33
2024-01-03,11.31,11.31,11.31
2024-01-04,11.26,11.26,11.26
2024-01-05,11.25,11.25,11.25
2024-01-08,11.26,11.26,11.26
2024-01-09,11.25,11.25,11.25
2024-01-10,11.24,11.24,11.24
2024-01-11,11.26,11.26,11.26
2024-01-12,11.3,11.3,11.3
2024-01-15,11.28,11.28,11.28
2024-01-16,11.21,11.21,11.21
2024-01-17,11.14,11.14,11.14
2024-01-18,11.12,11.12,11.12
2024-01-19,11.14,11.14,11.14
2024-01-22,11.16,11.16,11.16
2024-01-23,11.13,11.13,11.13
2024-01-24,11.13,11.13,11.13
2024-01-25,11.14,11.14,11.14
2024-01-26,11.14,11.14,11.14
2024-01-29,11.17,11.17,11.17
2024-01-30,11.19,11.19,11.19
2024-01-31,11.27,11.27,11.27
2024-02-01,11.29,11.29,11.29
2024-02-02,11.2,11.2,11.2
2024-02-05,11.11,11.11,11.11
2024-02-06,11.14,11.14,11.14
2024-02-07,11.13,11.13,11.13
2024-02-08,11.1,11.1,11.1
2024-02-09,11.09,11.09,11.09
2024-02-14,11.05,11.05,11.05
2024-02-15,11.08,11.08,11.08
2024-02-16,11.06,11.06,11.06
2024-02-19,11.05,11.05,11.05
2024-02-20,11.09,11.09,11.09
2024-02-21,11.05,11.05,11.05
2024-02-22,11.06,11.06,11.06
2024-02-23,11.11,11.11,11.11
2024-02-26,11.09,11.09,11.09
2024-02-27,11.07,11.07,11.07
2024-02-28,11.09,11.09,11.09
2024-02-29,11.12,11.12,11.12
2024-03-01,11.14,11.14,11.14
2024-03-04,11.14,11.14,11.14
2024-03-05,11.19,11.19,11.19
2024-03-06,11.23,11.23,11.23
2024-03-07,11.25,11.25,11.25
2024-03-08,11.28,11.28,11.28
2024-03-11,11.26,11.26,11.26
2024-03-12,11.23,11.23,11.23
2024-03-13,11.21,11.21,11.21
2024-03-14,11.14,11.14,11.14
2024-03-15,11.13,11.13,11.13
2024-03-18,11.12,11.12,11.12
2024-03-19,11.12,11.12,11.12
2024-03-20,11.13,11.13,11.13
2024-03-21,11.14,11.14,11.14
2024-03-22,11.17,11.17,11.17
2024-03-25,11.15,11.15,11.15
2024-03-26,11.16,11.16,11.16
2024-03-27,11.19,11.19,11.19
2024-03-28,11.19,11.19,11.19
2024-04-02,11.09,11.09,11.09
2024-04-03,11.1,11.1,11.1
2024-04-05,11.09,11.09,11.09
2024-04-08,11.08,11.08,11.08
2024-04-09,11.13,11.13,11.13
2024-04-10,11.02,11.02,11.02
2024-04-11,10.97,10.97,10.97
2024-04-12,11.0,11.0,11.0
2024-04-15,10.93,10.93,10.93
2024-04-16,10.89,10.89,10.89
2024-04-17,10.92,10.92,10.92
2024-04-18,10.91,10.91,10.91
2024-04-19,10.92,10.92,10.92
2024-04-22,10.93,10.93,10.93
2024-04-23,10.95,10.95,10.95
2024-04-24,10.89,10.89,10.89
2024-04-25,10.87,10.87,10.87
2024-04-26,10.88,10.88,10.88
2024-04-29,10.92,10.92,10.92
2024-04-30,10.87,10.87,10.87
2024-05-02,10.93,10.93,10.93
2024-05-03,10.98,10.98,10.98
2024-05-06,11.01,11.01,11.01
2024-05-07,11.05,11.05,11.05
2024-05-08,11.01,11.01,11.01
2024-05-09,11.02,11.02,11.02
2024-05-10,10.99,10.99,10.99
2024-05-13,11.01,11.01,11.01
2024-05-14,11.02,11.02,11.02
2024-05-16,11.09,11.09,11.09
2024-05-17,11.06,11.06,11.06
2024-05-20,11.04,11.04,11.04
2024-05-21,11.06,11.06,11.06
2024-05-22,11.04,11.04,11.04
2024-05-23,11.0,11.0,11.0
2024-05-24,11.02,11.02,11.02
2024-05-27,11.03,11.03,11.03
2024-05-28,11.0,11.0,11.0
2024-05-29,10.93,10.93,10.93
2024-05-30,10.97,10.97,10.97
2024-05-31,11.0,11.0,11.0
2024-06-03,11.06,11.06,11.06
2024-06-04,11.08,11.08,11.08
2024-06-05,11.1,11.1,11.1
2024-06-06,11.11,11.11,11.11
2024-06-07,11.03,11.03,11.03
2024-06-11,11.0,11.0,11.0
2024-06-12,11.07,11.07,11.07
2024-06-13,11.08,11.08,11.08
2024-06-14,11.11,11.11,11.11
2024-06-17,11.08,11.08,11.08
2024-06-18,11.11,11.11,11.11
2024-06-19,11.11,11.11,11.11
2024-06-20,11.08,11.08,11.08
2024-06-21,11.07,11.07,11.07
2024-06-24,11.09,11.09,11.09
2024-06-25,11.1,11.1,11.1
2024-06-26,11.04,11.04,11.04
2024-06-27,11.05,11.05,11.05
2024-06-28,11.02,11.02,11.02
2024-07-02,11.0,11.0,11.0
2024-07-03,11.05,11.05,11.05
2024-07-04,11.04,11.04,11.04
2024-07-05,11.09,11.09,11.09
2024-07-08,11.11,11.11,11.11
2024-07-09,11.08,11.08,11.08
2024-07-10,11.1,11.1,11.1
2024-07-11,11.16,11.16,11.16
2024-07-12,11.18,11.18,11.18
2024-07-15,11.18,11.18,11.18
2024-07-16,11.2,11.2,11.2
2024-07-17,11.23,11.23,11.23
2024-07-18,11.21,11.21,11.21
2024-07-19,11.17,11.17,11.17
2024-07-22,11.16,11.16,11.16
2024-07-23,11.16,11.16,11.16
2024-07-24,11.15,11.15,11.15
