date,bid,offer,price
2022-04-19,34.62,34.62,34.62
2022-04-20,34.56,34.56,34.56
2022-04-21,34.03,34.03,34.03
2022-04-22,33.08,33.08,33.08
2022-04-25,33.27,33.27,33.27
2022-04-26,32.34,32.34,32.34
2022-04-27,32.4,32.4,32.4
2022-04-28,33.19,33.19,33.19
2022-04-29,32.02,32.02,32.02
2022-05-03,32.35,32.35,32.35
2022-05-04,33.28,33.28,33.28
2022-05-05,32.09,32.09,32.09
2022-05-06,31.87,31.87,31.87
2022-05-10,30.88,30.88,30.88
2022-05-11,30.37,30.37,30.37
2022-05-12,30.35,30.35,30.35
2022-05-13,31.12,31.12,31.12
2022-05-16,30.97,30.97,30.97
2022-05-17,31.59,31.59,31.59
2022-05-18,30.35,30.35,30.35
2022-05-19,30.22,30.22,30.22
2022-05-20,30.23,30.23,30.23
2022-05-23,30.75,30.75,30.75
2022-05-24,30.48,30.48,30.48
2022-05-25,30.78,30.78,30.78
2022-05-26,31.38,31.38,31.38
2022-05-27,32.15,32.15,32.15
2022-05-30,32.17,32.17,32.17
2022-05-31,31.94,31.94,31.94
2022-06-01,31.72,31.72,31.72
2022-06-02,32.33,32.33,32.33
2022-06-06,31.89,31.89,31.89
2022-06-07,32.2,32.2,32.2
2022-06-08,31.87,31.87,31.87
2022-06-09,31.13,31.13,31.13
2022-06-10,30.22,30.22,30.22
2022-06-13,29.05,29.05,29.05
2022-06-14,28.94,28.94,28.94
2022-06-15,29.36,29.36,29.36
2022-06-16,28.4,28.4,28.4
2022-06-17,28.47,28.47,28.47
2022-06-20,28.49,28.49,28.49
2022-06-21,29.16,29.16,29.16
2022-06-22,29.12,29.12,29.12
2022-06-23,29.39,29.39,29.39
2022-06-24,30.28,30.28,30.28
2022-06-27,30.18,30.18,30.18
2022-06-28,29.59,29.59,29.59
2022-06-29,29.56,29.56,29.56
2022-06-30,29.28,29.28,29.28
2022-07-04,29.59,29.59,29.59
2022-07-05,29.66,29.66,29.66
2022-07-06,29.73,29.73,29.73
2022-07-07,30.2,30.2,30.2
2022-07-08,30.18,30.18,30.18
2022-07-11,29.81,29.81,29.81
2022-07-12,29.53,29.53,29.53
2022-07-13,29.4,29.4,29.4
2022-07-14,29.27,29.27,29.27
2022-07-15,29.82,29.82,29.82
2022-07-18,29.61,29.61,29.61
2022-07-19,30.42,30.42,30.42
2022-07-20,30.63,30.63,30.63
2022-07-21,30.93,30.93,30.93
2022-07-22,30.62,30.62,30.62
2022-07-25,30.65,30.65,30.65
2022-07-26,30.28,30.28,30.28
2022-07-27,31.07,31.07,31.07
2022-07-28,31.44,31.44,31.44
2022-07-29,31.88,31.88,31.88
2022-08-01,31.8,31.8,31.8
2022-08-02,31.61,31.61,31.61
2022-08-03,32.1,32.1,32.1
2022-08-04,32.1,32.1,32.1
2022-08-05,32.07,32.07,32.07
2022-08-08,32.05,32.05,32.05
2022-08-09,31.88,31.88,31.88
2022-08-10,32.59,32.59,32.59
2022-08-11,32.56,32.56,32.56
2022-08-12,33.09,33.09,33.09
2022-08-15,33.2,33.2,33.2
2022-08-16,33.27,33.27,33.27
2022-08-17,33.01,33.01,33.01
2022-08-18,33.09,33.09,33.09
2022-08-19,32.65,32.65,32.65
2022-08-22,31.97,31.97,31.97
2022-08-23,31.91,31.91,31.91
2022-08-24,32.01,32.01,32.01
2022-08-25,32.46,32.46,32.46
2022-08-26,31.39,31.39,31.39
2022-08-29,31.18,31.18,31.18
2022-08-30,30.84,30.84,30.84
2022-08-31,30.6,30.6,30.6
2022-09-01,30.65,30.65,30.65
2022-09-02,30.36,30.36,30.36
2022-09-05,30.35,30.35,30.35
2022-09-06,30.22,30.22,30.22
2022-09-07,30.76,30.76,30.76
2022-09-08,30.98,30.98,30.98
2022-09-09,31.48,31.48,31.48
2022-09-13,30.48,30.48,30.48
2022-09-14,30.59,30.59,30.59
2022-09-15,30.25,30.25,30.25
2022-09-16,30.01,30.01,30.01
2022-09-19,30.21,30.21,30.21
2022-09-20,29.86,29.86,29.86
2022-09-21,29.36,29.36,29.36
2022-09-22,29.08,29.08,29.08
2022-09-23,28.58,28.58,28.58
2022-09-26,28.27,28.27,28.27
2022-09-27,28.22,28.22,28.22
2022-09-28,28.78,28.78,28.78
2022-09-29,28.19,28.19,28.19
2022-09-30,27.8,27.8,27.8
2022-10-03,28.51,28.51,28.51
